
 Lista de Imóveis da Caixa;;Data de geração:;22/04/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8444421021749 ;SP ;RIBEIRAO PRETO ;PARQUE RIBEIRAO PRETO ;AVENIDA DOS ANDRADAS, N. 700, Apto 23, BL 11 PAV 02 ;152.000,00;152.000,00;0.00;Não;Apartamento, 102.56 de área total, 43.75 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421021749
 8787704354709 ;SP ;RIBEIRAO PRETO ;PLANALTO VERDE ;AVENIDA VIRGILIO SOEIRA, N. 500, Apto 11, BL B TR 03 PAV 01 AVENIDA D ;155.000,00;155.000,00;0.00;Não;Apartamento, 84.79 de área total, 42.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704354709
 8555527176675 ;SP ;RIBEIRAO PRETO ;RIBEIRANIA ;AVENIDA LEAO XIII, N. 3900, Apto 1226, BL B ;200.000,00;200.000,00;0.00;Não;Apartamento, 54.84 de área total, 46.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527176675
 8787710338680 ;SP ;RIBEIRAO PRETO ;VALENTINA FIGUEIREDO ;AVENIDA GOVERNADOR MARIO COVAS, N. 7555, Apto 13, BL A TR 01 PAV 01 ;168.000,00;168.000,00;0.00;Não;Apartamento, 89.20 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710338680
 8787716941868 ;SP ;RIBEIRAO PRETO ;QUINTINO FACCI II ;AVENIDA GENERAL EUCLYDES DE FIGUEIREDO, N. 1655, Apto 01, TR 01 BL A ;210.000,00;210.000,00;0.00;Não;Apartamento, 110.48 de área total, 42.81 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716941868
 8555539941576 ;SP ;RIBEIRAO PRETO ;JARDIM DIVA TARLA DE CARVALHO ;AVENIDA DOUTOR FERNANDO MENDES GARCIA, N. 2720, Apto 04, BL A T 05 ;150.000,00;150.000,00;0.00;Não;Apartamento, 43.06 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539941576
 1787701697100 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL PARQUE DOS SERVIDORES ;RUA OLIVIA MARIA DE JESUS, N. 1900, Apto 502, T 03 ;270.000,00;270.000,00;0.00;Não;Apartamento, 110.87 de área total, 58.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701697100
 8787704867072 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL PARQUE DOS SERVIDORES ;RUA JOAO GUIMARAES ROSA, N. 65, Apto 22, BL F TORRE 01 ;165.000,00;165.000,00;0.00;Não;Apartamento, 43.06 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704867072
 8787707311792 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL PARQUE DOS SERVIDORES ;RUA JOAO GUIMARAES ROSA, N. 65, Apto 31, BL D PAV 3 TORRE 2 ;210.000,00;210.000,00;0.00;Não;Apartamento, 75.88 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707311792
 8787709211779 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL PARQUE DOS SERVIDORES ;RUA JOAO GUIMARAES ROSA, N. 65, Apto 33, BL D TORRE 02 ;162.000,00;162.000,00;0.00;Não;Apartamento, 97.18 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709211779
 8787709705380 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL PARQUE DOS SERVIDORES ;RUA JOAO GUIMARAES ROSA, N. 65, Apto 21, BL C TORRE 01 ;162.000,00;162.000,00;0.00;Não;Apartamento, 97.18 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709705380
 8787714655230 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL PARQUE DOS SERVIDORES ;RUA OLIVIA MARIA DE JESUS, N. 1900, Apto 602, 6º PAV, TORRE 3 ;290.000,00;290.000,00;0.00;Não;Apartamento, 110.87 de área total, 58.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714655230
 8787717270258 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL PARQUE DOS SERVIDORES ;RUA OLIVIA MARIA DE JESUS, N. 1900, Apto 103, TORRE 7 PAV 1 ;320.000,00;320.000,00;0.00;Não;Apartamento, 111.55 de área total, 58.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717270258
 8787717220587 ;SP ;RIBEIRAO PRETO ;PARQUE DOS LAGOS ;RUA OLIVIA MARIA DE JESUS, N. 1900, Apto 809, 8° PAV TORRE 6 ;300.000,00;300.000,00;0.00;Não;Apartamento, 89.07 de área total, 58.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717220587
 8444433873362 ;SP ;RIBEIRAO PRETO ;JARDIM HEITOR RIGON ;RUA CARLOS CESAR TONELO, N. 250, Apto 34, BL 06 ;170.000,00;170.000,00;0.00;Não;Apartamento, 106.38 de área total, 48.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433873362
 8787704060225 ;SP ;RIBEIRAO PRETO ;JARDIM HEITOR RIGON ;RUA JOSE DE ALCANTARA, N. 765, Apto 14, T 3 BL A ;151.000,00;151.000,00;0.00;Não;Apartamento, 89.45 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704060225
 8787707909221 ;SP ;RIBEIRAO PRETO ;JARDIM HEITOR RIGON ;RUA JOSE DE ALCANTARA, N. 765, Apto 31, BL D TORRE 01 ;160.000,00;160.000,00;0.00;Não;Apartamento, 89.45 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707909221
 8787706876540 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL DAS AMERICAS ;RUA JORNALISTA CANDIDO MOTTA FILHO, N. 400, Apto 17, ;180.000,00;180.000,00;0.00;Não;Apartamento, 91.64 de área total, 51.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706876540
 8787711493867 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL DAS AMERICAS ;RUA JORNALISTA CANDIDO MOTTA FILHO, N. 400, Apto 25, PAV 02 ;220.000,00;220.000,00;0.00;Não;Apartamento, 0.00 de área total, 51.84 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711493867
 1787701073255 ;SP ;RIBEIRAO PRETO ;RECREIO DAS ACACIAS ;AVENIDA AFONCO VALERA, N. 1545, Apto 102, BL 25 ;182.000,00;182.000,00;0.00;Não;Apartamento, 95.41 de área total, 40.82 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701073255
 8787708638884 ;SP ;RIBEIRAO PRETO ;RECREIO DAS ACACIAS ;AVENIDA AFONCO VALERA, N. 1545, Apto 403, BL 01 PAV 04  VG 418 VG MOTO 415 ;190.000,00;190.000,00;0.00;Não;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708638884
 8787713072079 ;SP ;RIBEIRAO PRETO ;RECREIO DAS ACACIAS ;AVENIDA AFONCO VALERA, N. 1545, Apto 304, 3 PAVIEMNTO BL 17 ;220.000,00;220.000,00;0.00;Não;Apartamento, 83.47 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713072079
 8787716013227 ;SP ;RIBEIRAO PRETO ;RECREIO DAS ACACIAS ;RUA CLEUSA APARECIDA DA CUNHA JANUARIO, N. 180, Apto 401, BL 19 PAV 04 VG 113 ANTIGA RUA 05 ;208.000,00;208.000,00;0.00;Não;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716013227
 8444416296905 ;SP ;RIBEIRAO PRETO ;CONJUNTO HABITACIONAL JARDIM DAS PALMEIR ;AVENIDA ALFREDO RAVANELI, N. 3409, Apto 305, BL 03 PAV 03 ;158.000,00;158.000,00;0.00;Não;Apartamento, 105.46 de área total, 47.45 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416296905
 8555503875824 ;SP ;RIBEIRAO PRETO ;VILA MONTE ALEGRE ;RUA MONTE ALEGRE, N. 150, Apto 402, 4º PAV, BL 03, VG Nº 102 ;160.000,00;160.000,00;0.00;Não;Apartamento, 106.18 de área total, 46.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555503875824
 8787716499472 ;SP ;RIBEIRAO PRETO ;JARDIM OURO BRANCO ;RUA PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 925, Apto 303, 3º PAV, BL 10, VAGA DE MOTO 52 ;185.000,00;185.000,00;0.00;Não;Apartamento, 64.24 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716499472
 8555538811865 ;SP ;RIBEIRAO PRETO ;RECANTO DAS PALMEIRAS ;RUA CIRCULAR, N. 100, Apto 13, 1º PAV, TORRE 1 FLORENCA, BL B ;150.000,00;150.000,00;0.00;Não;Apartamento, 66.89 de área total, 42.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538811865
 8555537906684 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL JEQUITIBA ;AVENIDA PROFESSORA EDUL RANGEL RABELLO, N. 405, Apto 301, 3º PAV, BL 16 ;165.000,00;165.000,00;0.00;Não;Apartamento, 88.54 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537906684
 8555525484224 ;SP ;RIBEIRAO PRETO ;JARDIM JAVARI ;RUA ITAJUBA, N. 1161, Apto 21, TORRE 5 BL D ;144.000,00;144.000,00;0.00;Não;Apartamento, 89.41 de área total, 42.96 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555525484224
 8199720093596 ;SP ;RIBEIRAO PRETO ;PARQUE INDUSTRIAL LAGOINHA ;RUA NITEROI, N. 650, Apto 308, BL 8 ;170.000,00;170.000,00;0.00;Não;Apartamento, 67.56 de área total, 46.27 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8199720093596
 8787713842168 ;SP ;RIBEIRAO PRETO ;JARDIM CYBELLI ;RUA PROFESSOR OSCAR AUGUSTO GUELLI, N. 150, Apto 33, TR 03 PAV 03 LT 25 QD 08 ;200.000,00;200.000,00;0.00;Não;Apartamento, 90.48 de área total, 42.99 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713842168
 8787715505002 ;SP ;RIBEIRAO PRETO ;CHACARAS BONACORSI ;RUA ANTONIO ROSSANESE, N. 220, Apto 101, BL 06 PAVIMENTO 1 GARAGEM 112 PNE ;170.000,00;170.000,00;0.00;Não;Apartamento, 91.29 de área total, 45.62 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715505002
 8787710878129 ;SP ;RIBEIRAO PRETO ;AREA RURAL DE RIBEIRAO PRETO ;AREA RURAL, N. 400, Apto 22, 2º PAV, BL D, TORRE 1 ;196.000,00;196.000,00;0.00;Não;Apartamento, 108.39 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710878129
 8555537372922 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL LILIANA TENUTO ROSSI ;RUA GUIDO VECCHI SOBRINHO, N. 60, LT 24 QD 07 ;210.000,00;210.000,00;0.00;Não;Casa, 46.96 de área total, 46.96 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537372922
 8787712709472 ;SP ;RIBEIRAO PRETO ;RESERVA MACAUBA ;RUA GERALDO RINHEL SOBRINHO, N. 250, Apto 209, BL 06 PAV 02 ;176.000,00;176.000,00;0.00;Não;Apartamento, 50.70 de área total, 43.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712709472
 8787714292595 ;SP ;RIBEIRAO PRETO ;RESERVA MACAUBA ;RUA GERALDO RINHEL SOBRINHO, N. 400, Apto 409, BL 08 ;190.000,00;190.000,00;0.00;Não;Apartamento, 91.21 de área total, 43.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714292595
 8787714703560 ;SP ;RIBEIRAO PRETO ;RESERVA MACAUBA ;RUA GERALDO RINHEL SOBRINHO, N. 400, Apto 310, BL 10 ;190.000,00;190.000,00;0.00;Não;Apartamento, 91.21 de área total, 43.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714703560
 8787716771377 ;SP ;RIBEIRAO PRETO ;RESERVA MACAUBA ;RUA GERALDO RINHEL SOBRINHO, N. 400, Apto 401, BL 05 ;205.000,00;205.000,00;0.00;Não;Apartamento, 91.43 de área total, 43.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716771377
 8787701951757 ;SP ;RIBEIRAO PRETO ;RESERVA REAL ;RUA JOAO E GUIOMAR SOEIRA, N. 155, Apto 402, 4 PAVIMENTO BL 28 ;155.000,00;155.000,00;0.00;Não;Apartamento, 82.99 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701951757
 8787701958590 ;SP ;RIBEIRAO PRETO ;RESERVA REAL ;RUA JOAO E GUIOMAR SOEIRA, N. 155, Apto 101, BL 08 ;164.000,00;164.000,00;0.00;Não;Apartamento, 87.59 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701958590
 8787703242150 ;SP ;RIBEIRAO PRETO ;RESERVA REAL ;RUA JOAO E GUIOMAR SOEIRA, N. 155, Apto 301, 3 PAVIEMNTO BL 16 ;149.000,00;149.000,00;0.00;Não;Apartamento, 80.32 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703242150
 8787714940651 ;SP ;RIBEIRAO PRETO ;JARDIM REGATAS ;RUA HELIO FRATESCHI, N. 130, LT 11 QD 17 HIS ;225.000,00;225.000,00;0.00;Não;Casa, 44.16 de área total, 44.16 de área privativa, 163.98 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714940651
 8787708823231 ;SP ;RIBEIRAO PRETO ;RESERVA SAO JOSE ;AVENIDA AFONCO VALERA, N. 1545, Apto 104, BL 14 ;174.000,00;174.000,00;0.00;Não;Apartamento, 83.47 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708823231
 8787713469211 ;SP ;RIBEIRAO PRETO ;BONFIM PAULISTA ;RUA JOAO CARVALHO RUFINO, N. 1400, Apto 21, BL B TR 01 PAV 02 LT 32 QD 04 ;188.000,00;188.000,00;0.00;Não;Apartamento, 94.93 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713469211
 8787714175645 ;SP ;RIBEIRAO PRETO ;BONFIM PAULISTA ; RUA ALFREDO PUCCI, N. 80, Apto 21, 2º PAV, BL E, TORRE 2 ;156.000,00;156.000,00;0.00;Não;Apartamento, 95.86 de área total, 40.52 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714175645
 8787707920535 ;SP ;RIBEIRAO PRETO ;VALENTINA FIGUEIREDO ;RUA TITO BONAGAMBA, N. 350, Apto 11, TORRE 01 BL B ;145.145,05;145.000,00;0.00;Não;Apartamento, 89.34 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707920535
 8787710671621 ;SP ;RIBEIRAO PRETO ;JARDIM AEROPORTO ; VIA JERONIMO ALFREDO AMOR ESPIN, N. 400, Apto 11, BL E TORRE 02 ;152.744,61;152.500,00;0.00;Não;Apartamento, 108.39 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710671621
 8787707956084 ;SP ;RIBEIRAO PRETO ;VALENTINA FIGUEIREDO ;RUA TITO BONAGAMBA, N. 350, Apto 03, TORRE 05 BL F ;140.750,70;140.000,00;0.00;Não;Apartamento, 89.34 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707956084
 8787704268543 ;SP ;RIBEIRAO PRETO ;JARDIM JOSE SAMPAIO JUNIOR ;RUA OVIDIO COLUS, N. 80, Apto 23, BL B TORRE 1 ;141.228,50;140.000,00;0.00;Não;Apartamento, 84.36 de área total, 42.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704268543
 8787719672060 ;SP ;RIBEIRAO PRETO ;PARQUE DAS GAIVOTAS ;RUA FATIMA APARECIDA SILVA DO NASCIMENTO, N. 360, ;266.478,60;264.000,00;0.00;Não;Casa, 48.13 de área total, 48.13 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719672060
 8787710471673 ;SP ;RIBEIRAO PRETO ;CENTRO ; RUA JERONIMO ALFREDO AMOR ESPIN, N. 400, Apto 11, BL A TORRE 03 ;152.849,66;151.000,00;0.00;Não;Apartamento, 108.39 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710471673
 8787713604186 ;SP ;RIBEIRAO PRETO ;IPIRANGA ;RUA JAPURA, N. 3055, Apto 03, TR 03 BL C ;162.138,20;160.000,00;0.00;Não;Apartamento, 63.17 de área total, 42.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713604186
 8787714027727 ;SP ;RIBEIRAO PRETO ;VALENTINA FIGUEIREDO ;AVENIDA GOVERNADOR MARIO COVAS, N. 7555, Apto 04, TORRE 3 BL D ;157.123,70;155.000,00;0.00;Não;Apartamento, 89.20 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714027727
 8787720102204 ;SP ;RIBEIRAO PRETO ;CHACARAS BONACORSI ;RUA ANTONIO ROSSANESE, N. 220, Apto 103, BL 8 ;228.100,78;225.000,00;0.00;Não;Apartamento, 100.94 de área total, 50.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720102204
 8787718280745 ;SP ;RIBEIRAO PRETO ;RESERVA SAO JOSE ;RUA CLEUSA APARECIDA DA CUNHA JANUARIO, N. 180, Apto 101, BL 19 ;244.851,90;240.000,00;0.00;Não;Apartamento, 97.31 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718280745
